ISIN,Symbol,Name,Sector,IndustryGroup,MarketCap,CurrentPrice,NSECode,BSECode
INE729D01010,KILITCH,Kilitch Drugs(I) Ltd.,Pharmaceuticals,Pharmaceuticals & Biotechnology,632.63,180.95,KILITCH,524500.0
INE19QK01022,TECHNOCRAT,Technocrats Plasma Systems Ltd.,Industrial Machinery,General Industrials,631.75,361.0,,544877.0
INE403Y01018,INNOVANA,Innovana Thinklabs Ltd.,IT Software Products,Software & Services,630.54,305.2,INNOVANA,544302.0
INE311M01018,SHRADDHA,Shraddha Prime Projects Ltd.,Realty,Realty,629.85,155.9,,531771.0
INE0Q1S01010,SUNITATOOL,Sunita Tools Ltd.,Industrial Machinery,General Industrials,628.55,1008.4,,544001.0
INE051B01021,VAKRANGEE,Vakrangee Ltd.,Misc. Commercial Services,Commercial Services & Supplies,627.17,5.79,VAKRANGEE,511431.0
INE08NZ01012,NAMOEWASTE,Namo eWaste Management Ltd.,Electronic Components,Commercial Services & Supplies,626.8,274.1,NAMOEWASTE,
INE050001010,PPL,Prakash Pipes Ltd.,Plastic Products,General Industrials,626.66,262.0,PPL,542684.0
INE133D01023,ARTSON,Artson Ltd.,Industrial Machinery,General Industrials,624.69,169.2,,522134.0
INE626Z01029,HARDWYN,Hardwyn India Ltd.,Household Products,Consumer Durables,624.31,9.13,HARDWYN,541276.0
INE320L01011,DHUNINV,Dhunseri Investments Ltd.,Other Financial Services,Banking and Finance,621.4,1019.15,DHUNINV,533336.0
INE871K01015,HMVL,Hindustan Media Ventures Ltd.,Publishing,Commercial Services & Supplies,620.9,84.28,HMVL,533217.0
INE915K01010,AHLWEST,Asian Hotels (West) Ltd.,Hotels,Hotels Restaurants & Tourism,618.5,530.85,AHLWEST,533221.0
INE734N01019,SNOWMAN,Snowman Logistics Ltd.,Warehousing & Logistics,Transportation,615.72,36.85,SNOWMAN,538635.0
INE607D01018,ORIENTBELL,Orient Bell Ltd.,Ceramics,Consumer Durables,615.45,420.1,ORIENTBELL,530365.0
INE099F01013,SREEL,Sreeleathers Ltd.,Footwear,Retailing,614.81,265.52,SREEL,535601.0
INE694E01014,KANPRPLA,Kanpur Plastipack Ltd.,Containers & Packaging,Commercial Services & Supplies,614.8,250.2,KANPRPLA,507779.0
INE291W01037,GLOBAL,Global Education Ltd.,Education,Diversified Consumer Services,613.11,120.45,GLOBAL,
INE467D01017,VIRAT,Virat Industries Ltd.,Other Apparels & Accessories,Textiles Apparels & Accessories,612.81,421.95,,530521.0
INE1MTV01019,KRMAYURVED,KRM Ayurveda Ltd.,Healthcare Facilities,Diversified Consumer Services,611.99,287.85,KRMAYURVED,
INE266B01017,KINETICENG,Kinetic Engineering Ltd.,Auto Parts & Equipment,Automobiles & Auto Components,610.48,226.85,,500240.0
INE17GV01016,PATILAUTOM,Patil Automation Ltd.,Industrial Machinery,General Industrials,609.56,279.35,PATILAUTOM,
INE1CEJ01017,E2ERAIL,E to E Transportation Infrastructure Ltd.,Heavy Electrical Equipment,General Industrials,609.37,353.1,E2ERAIL,
INE719F01016,SHIVAUM,Shiv Aum Steels Ltd.,Iron & Steel Products,Metals & Mining,609.37,448.05,SHIVAUM,
INE0O8901016,EXHICON,Exhicon Events Media Solutions Ltd.,Misc. Commercial Services,Commercial Services & Supplies,609.04,469.85,,543895.0
INE501G01024,HTMEDIA,HT Media Ltd.,Publishing,Commercial Services & Supplies,607.94,26.12,HTMEDIA,532662.0
INE0ADB01012,INNOVISION,Innovision Ltd.,Misc. Commercial Services,Commercial Services & Supplies,607.0,254.9,INNOVISION,544732.0
INE562X01013,UNIVASTU,Univastu India Ltd.,Construction & Engineering,Cement and Construction,605.8,168.34,UNIVASTU,
INE116C01012,ZFSTEERING,ZF Steering Gear (India) Ltd.,Auto Parts & Equipment,Automobiles & Auto Components,605.28,667.1,,505163.0
INE818B01023,PASUPTAC,Pasupati Acrylon Ltd.,Fibres & Plastics,General Industrials,602.9,67.64,PASUPTAC,500456.0
INE437D01010,MAGNAELQ,Magna Electrocastings Ltd.,Castings & Forgings,General Industrials,602.44,1423.5,,517449.0
INE835B01035,MOLDTECH,Mold-Tek Technologies Ltd.,Construction & Engineering,Cement and Construction,601.91,208.96,MOLDTECH,526263.0
INE25E901019,OMPOWER,Om Power Transmission Ltd.,Power - Electric Utilities,Utilities,601.62,175.68,OMPOWER,544750.0
INE308A01027,NAHARPOLY,Nahar Poly Films Ltd.,Plastic Products,General Industrials,601.27,244.54,NAHARPOLY,523391.0
INE071E01023,UGARSUGAR,Ugar Sugar Works Ltd.,Sugar,"Food, Beverages & Tobacco",600.78,53.35,UGARSUGAR,530363.0
INE919M01026,AXENTRA,Axentra Corp Ltd.,Construction & Engineering,Cement and Construction,600.06,304.6,,511634.0
INE0TJ801010,LTELEVATOR,L T Elevator Ltd.,Heavy Electrical Equipment,General Industrials,599.81,313.0,,544518.0
INE0OU201013,DCMSIL,DCM Shriram International Ltd.,Aerospace & Defence,General Industrials,598.16,68.76,DCMSIL,544702.0
INE0Q0M01015,VEEFIN,Veefin Solutions Ltd.,IT Software Products,Software & Services,597.62,234.0,,543931.0
INE175N01023,AERPACE,Aerpace Industries Ltd.,Iron & Steel/Interm.Products,Metals & Mining,597.41,39.96,,534733.0
INE1RQS01010,MRTX,Merritronix Ltd.,Electronic Components,Commercial Services & Supplies,595.27,340.45,,544773.0
INE289A01011,NAHARINDUS,Nahar Industrial Enterprises Ltd.,Textiles,Textiles Apparels & Accessories,594.64,137.63,NAHARINDUS,519136.0
INE412U01025,BIGBLOC,Bigbloc Construction Ltd.,Cement & Cement Products,Cement and Construction,593.49,41.92,BIGBLOC,540061.0
INE673E01018,SMTEL,SMT Engineering Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,592.9,358.9,,538563.0
INE931X01010,CTCL,Captain Technocast Ltd.,Other Industrial Goods,General Industrials,592.11,255.0,,540652.0
INE102I01027,ADSL,Allied Digital Services Ltd.,IT Consulting & Software,Software & Services,589.9,104.13,ADSL,532875.0
INE879A01019,SHREERAMA,Shree Rama Multi-Tech Ltd.,Containers & Packaging,Commercial Services & Supplies,588.86,44.12,SHREERAMA,532310.0
INE318C01014,SAYAJIHOTL,Sayaji Hotels Ltd.,Hotels,Hotels Restaurants & Tourism,587.38,335.3,,523710.0
INE728Z01015,SOFTTECH,SoftTech Engineers Ltd.,IT Software Products,Software & Services,585.73,423.15,SOFTTECH,543470.0
INE365I01020,NBIFIN,NBI Industrial Finance Company Ltd.,Finance (including NBFCs),Banking and Finance,585.61,1981.9,NBIFIN,
INE1U6D01014,TIPCO,Tipco Engineering India Ltd.,Industrial Machinery,General Industrials,584.19,281.3,,544740.0
INE310C01029,HINDCOMPOS,Hindustan Composites Ltd.,Auto Parts & Equipment,Automobiles & Auto Components,583.15,394.85,HINDCOMPOS,509635.0
INE440G01017,TRITONV,Triton Valves Ltd.,Auto Parts & Equipment,Automobiles & Auto Components,582.69,1137.6,,505978.0
INE1KPX01025,CREDENT,Credent Connect N Care Ltd.,Warehousing & Logistics,Transportation,578.94,317.7,CREDENT,
INE120D01012,HITECHCORP,Hitech Corporation Ltd.,Containers & Packaging,Commercial Services & Supplies,578.82,337.0,HITECHCORP,526217.0
INE798F01010,PANCHMAHQ,Panchmahal Steel Ltd.,Iron & Steel/Interm.Products,Metals & Mining,578.07,303.0,,513511.0
INE0ZOM01013,GOELCONS,Goel Construction Company Ltd.,Construction & Engineering,Cement and Construction,577.98,400.0,,544504.0
INE0JWS01017,VALIANTLAB,Valiant Laboratories Ltd.,Pharmaceuticals,Pharmaceuticals & Biotechnology,575.55,105.97,VALIANTLAB,543998.0
INE0A1101019,DCI,DC Infotech and Communication Ltd.,IT Networking Equipment,Hardware Technology & Equipment,574.9,350.55,DCI,543636.0
INE0TQE01026,GLOTTIS,Glottis Ltd.,Warehousing & Logistics,Transportation,573.82,62.1,GLOTTIS,544557.0
INE718F01018,CSLFINANCE,CSL Finance Ltd.,Finance (including NBFCs),Banking and Finance,573.6,251.77,CSLFINANCE,530067.0
INE395F01023,STELLANT,Stellant Securities (India) Ltd.,Other Financial Services,Banking and Finance,573.45,1035.85,,526071.0
INE761G01016,BLACKROSE,Black Rose Industries Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,573.24,112.4,,514183.0
INE953E01022,KSE,KSE Ltd.,Other Food & Beverages,"Food, Beverages & Tobacco",573.12,179.1,,519421.0
INE222F01029,VTMLTD,VTM Ltd.,Textiles,Textiles Apparels & Accessories,573.04,56.98,,532893.0
INE0NT601018,GARGI,PNGS Gargi Fashion Jewellery Ltd.,Gems & Jewellery,Textiles Apparels & Accessories,572.73,547.0,,543709.0
INE0I7D01019,FOCE,Foce India Ltd.,Other Apparels & Accessories,Textiles Apparels & Accessories,571.88,487.0,FOCE,
INE1KLZ01011,SYSTEMATIC,Systematic Industries Ltd.,Wires & Cables,Consumer Durables,571.12,255.75,,544541.0
INE491D01017,ARVAYA,Arvaya Healthcare Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,570.26,118.75,,524723.0
INE416A01051,AQYLON,Aqylon Nexus Ltd.,Movies & Entertainment,Media,569.88,22.46,AQYLON,530943.0
INE636A01039,MAWANASUG,Mawana Sugars Ltd.,Sugar,"Food, Beverages & Tobacco",568.88,145.43,MAWANASUG,523371.0
INE303A01010,DICIND,DIC India Ltd.,Specialty Chemicals,Chemicals & Petrochemicals,567.81,618.6,DICIND,500089.0
INE371F01024,CHANDRIMA,Chandrima Mercantiles Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,566.72,17.01,,540829.0
INE498D01012,SATANIBRG,Satani Bearings Ltd.,Industrial Machinery,General Industrials,566.1,283.05,,505703.0
INE0MIS01010,PYRAMID,Pyramid Technoplast Ltd.,Containers & Packaging,Commercial Services & Supplies,565.86,153.83,PYRAMID,543969.0
INE802B01027,LINC,Linc Ltd.,Commodity Printing/Stationery,Commercial Services & Supplies,565.56,95.07,LINC,531241.0
INE984B01023,INTEGRAEN,Integra Engineering India Ltd.,Industrial Machinery,General Industrials,565.09,164.15,,505358.0
INE13YH01017,SKM,SK Minerals & Additives Ltd.,Specialty Chemicals,Chemicals & Petrochemicals,564.88,461.5,,544584.0
INE555P01013,KIRANVYPAR,Kiran Vyapar Ltd.,Investment Companies,Others,564.51,206.9,,537750.0
INE597Z01014,COMMITTED,Committed Cargo Care Ltd.,Warehousing & Logistics,Transportation,562.68,345.0,COMMITTED,
INE401Z01019,FRATELLI,Fratelli Vineyards Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,560.22,129.0,,541741.0
INE0PSK01027,SAAKSHI,Saakshi Medtech & Panels Ltd.,Heavy Electrical Equipment,General Industrials,560.22,317.3,SAAKSHI,
INE413G01022,TPLPLASTEH,TPL Plastech Ltd.,Plastic Products,General Industrials,559.59,71.74,TPLPLASTEH,526582.0
INE286H01012,VISACHROME,VISA Chrome Ltd.,Iron & Steel/Interm.Products,Metals & Mining,558.96,38.34,VISACHROME,532721.0
INE938C01019,LAKSHMIMIL,Lakshmi Mills Company Ltd.,Textiles,Textiles Apparels & Accessories,556.48,8000.0,,502958.0
INE0QHG01026,SUPREMEPWR,Supreme Power Equipment Ltd.,Heavy Electrical Equipment,General Industrials,556.3,222.6,SUPREMEPWR,
INE0R8C01018,GGBL,Ganesh Green Bharat Ltd.,Power - Electric Utilities,Utilities,552.81,222.9,GGBL,
INE260R01016,DHABRIYA,Dhabriya Polywood Ltd.,Plastic Products,General Industrials,552.3,510.25,,538715.0
INE564J01026,SHRJAGP,Shri Jagdamba Polymers Ltd.,Plastic Products,General Industrials,550.88,629.0,,512453.0
INE15XJ01010,APPL,Aptus Pharma Ltd.,Pharmaceuticals,Pharmaceuticals & Biotechnology,549.57,320.45,,544529.0
INE138A01028,PENINLAND,Peninsula Land Ltd.,Realty,Realty,549.54,16.55,PENINLAND,503031.0
INE0WDX01010,CLN,CLN Energy Ltd.,Other Electrical Equipment/Products,Consumer Durables,548.77,520.0,,544347.0
INE864K01010,IRIS,IRIS RegTech Solutions Ltd.,IT Software Products,Software & Services,546.95,265.92,IRIS,540735.0
INE249D01019,RIDDHI,Riddhi Siddhi Gluco Biols Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,546.14,766.0,,524480.0
INE0S7E01015,GPECO,GP Eco Solutions India Ltd.,Other Electrical Equipment/Products,Consumer Durables,544.45,441.55,GPECO,
INE037Z01029,CEWATER,Concord Enviro Systems Ltd.,Waste Management,Utilities,543.38,262.55,CEWATER,544315.0
INE885E01042,MAZDA,Mazda Ltd.,Industrial Machinery,General Industrials,540.68,270.0,MAZDA,523792.0
INE783E01023,HIGHENE,High Energy Batteries (India) Ltd.,Other Electrical Equipment/Products,Consumer Durables,540.29,602.75,,504176.0
INE110B01017,MINDTECK,Mindteck (India) Ltd.,IT Consulting & Software,Software & Services,539.42,168.81,MINDTECK,517344.0
INE966H01019,ZEEMEDIA,Zee Media Corporation Ltd.,Broadcasting & Cable TV,Media,538.76,8.22,ZEEMEDIA,532794.0
INE03V001013,UNIVPHOTO,Universus Photo Imagings Ltd.,Photographic Products,General Industrials,536.82,490.4,UNIVPHOTO,542933.0
INE0HSD01011,FABCLEAN,Fabtech Cleanrooms Ltd.,Medical Equipment,Healthcare,536.26,435.3,,544332.0
INE0X3M01010,BLUEWATER,Blue Water Logistics Ltd.,Warehousing & Logistics,Transportation,535.42,486.75,BLUEWATER,
INE745B01028,KHAICHEM,Khaitan Chemicals & Fertilizers Ltd.,Fertilizers,Fertilizers,532.08,54.86,KHAICHEM,507794.0
INE569C01020,ORIENTCER,Orient Ceratech Ltd.,Electrodes & Refractories,General Industrials,525.34,43.91,ORIENTCER,504879.0
INE834C01028,MODMA,Modern Malleables Ltd.,Iron & Steel Products,Metals & Mining,524.25,44.99,,517336.0
INE587G01015,KAYA,Kaya Ltd.,Special Consumer Services,Diversified Consumer Services,524.12,345.1,KAYA,539276.0
INE14LM01012,PAJSON,Pajson Agro India Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,523.81,220.0,,544657.0
INE143A01010,OSWALGREEN,Oswal Green Tech Ltd.,Other Financial Services,Banking and Finance,523.63,20.39,OSWALGREEN,539290.0
INE0XX801016,SUGSLLOYD,Sugs Lloyd Ltd.,Power - Electric Utilities,Utilities,523.59,225.55,,544501.0
INE697V01011,PANSARI,Pansari Developers Ltd.,Realty,Realty,523.49,300.05,PANSARI,
INE1AII01014,IWARE,Iware Supplychain Services Ltd.,Warehousing & Logistics,Transportation,520.1,485.35,IWARE,
INE348N01042,MANBRO,Manbro Industries Ltd.,Other Apparels & Accessories,Textiles Apparels & Accessories,518.72,51.1,,512595.0
INE575C01027,INTLCONV,International Conveyors Ltd.,Other Industrial Products,General Industrials,517.77,81.18,INTLCONV,509709.0
INE783X01023,CHEMFAB,Chemfab Alkalis Ltd.,Commodity Chemicals,Chemicals & Petrochemicals,517.6,360.1,CHEMFAB,541269.0
INE0B2N01016,CHANDAN,Chandan Healthcare Ltd.,Healthcare Services,Healthcare,517.16,211.5,CHANDAN,
INE266F01018,APTECHT,Aptech Ltd.,IT Training Services,Software & Services,516.98,89.13,APTECHT,532475.0
INE317D01014,MEGAMONT,Megamont Ltd.,Forest Products,Forest Materials,516.98,179.0,,523888.0
INE577A01027,MUNJALSHOW,Munjal Showa Ltd.,Auto Parts & Equipment,Automobiles & Auto Components,516.78,129.21,MUNJALSHOW,520043.0
INE439N01031,BPAGRI,Blue Pearl Agriventures Ltd.,Commodity Chemicals,Chemicals & Petrochemicals,516.39,8.57,,514440.0
INE788J01021,SHIVALIK,Shivalik Rasayan Ltd.,Agrochemicals,Chemicals & Petrochemicals,515.67,327.4,SHIVALIK,539148.0
INE809I01019,ONMOBILE,OnMobile Global Ltd.,Other Telecom Services,Telecom Services,515.55,48.49,ONMOBILE,532944.0
INE607A01022,PRIMO,Primo Chemicals Ltd.,Commodity Chemicals,Chemicals & Petrochemicals,515.46,21.27,PRIMO,506852.0
INE229R01011,ARYACAPM,Aryaman Capital Markets Ltd.,Other Financial Services,Banking and Finance,513.82,429.0,,538716.0
INE834D01018,VIPULORG,Vipul Organics Ltd.,Specialty Chemicals,Chemicals & Petrochemicals,512.95,269.2,,530627.0
INE034D01049,PTL,PTL Enterprises Ltd.,Misc. Commercial Services,Commercial Services & Supplies,512.83,38.74,PTL,509220.0
INE2B5L01011,MSAFE,Msafe Equipments Ltd.,Iron & Steel Products,Metals & Mining,511.63,250.8,,544695.0
INE550C01020,URJA,Urja Global Ltd.,Heavy Electrical Equipment,General Industrials,511.52,9.18,URJA,526987.0
INE0TL001013,CRYOGENIC,Cryogenic OGS Ltd.,Industrial Machinery,General Industrials,510.8,357.7,,544440.0
INE923A01015,SILINV,SIL Investments Ltd.,Other Financial Services,Banking and Finance,507.33,478.8,SILINV,521194.0
INE0KNW01016,KNAGRI,KN Agri Resources Ltd.,Other Food & Beverages,"Food, Beverages & Tobacco",498.48,199.4,KNAGRI,
INE0U6201010,SUBAM,Subam Papers Ltd.,Paper & Paper Products,Commercial Services & Supplies,497.21,213.9,,544267.0
INE924D01017,THEINVEST,The Investment Trust of India Ltd.,Finance (including NBFCs),Banking and Finance,496.3,95.0,THEINVEST,530023.0
INE450E01029,SUKHJITS,Sukhjit Starch & Chemicals Ltd.,Other Agricultural Products,"Food, Beverages & Tobacco",493.22,157.86,SUKHJITS,524542.0
INE142A01012,OSWALAGRO,Oswal Agro Mills Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,492.1,36.66,OSWALAGRO,500317.0
INE220Q01020,MUFTI,Credo Brands Marketing Ltd.,Specialty Retail,Retailing,491.96,75.23,MUFTI,544058.0
INE0P0001010,APS,Australian Premium Solar (India) Ltd.,Power - Electric Utilities,Utilities,491.7,244.75,APS,
INE1OOT01028,DIGILOGIC,Digilogic Systems Ltd.,Aerospace & Defence,General Industrials,491.59,169.8,,544684.0
INE872E01016,DLTNCBL,Delton Cables Ltd.,Other Electrical Equipment/Products,Consumer Durables,491.27,568.6,,504240.0
INE155C01010,ALBERTDAVD,Albert David Ltd.,Pharmaceuticals,Pharmaceuticals & Biotechnology,490.96,860.25,ALBERTDAVD,524075.0
INE566M01017,AZADIND,Azad India Mobility Ltd.,Iron & Steel/Interm.Products,Metals & Mining,490.04,90.01,,504731.0
INE1E1V01017,HRS,HRS Aluglaze Ltd.,Aluminium and Aluminium Products,Metals & Mining,489.67,253.95,,544656.0
INE145Y01023,SHISHIND,Shish Industries Ltd.,Plastic Products,General Industrials,489.58,12.9,,540693.0
INE265F01028,ENIL,Entertainment Network (India) Ltd.,Broadcasting & Cable TV,Media,489.34,102.65,ENIL,532700.0
INE882B01037,NWIL,Nurture Well Industries Ltd.,Packaged Foods,FMCG,488.73,20.99,,531889.0
INE083C01022,PLASTIBLEN,Plastiblends India Ltd.,Specialty Chemicals,Chemicals & Petrochemicals,488.36,187.91,PLASTIBLEN,523648.0
INE0ZK601013,CSM,CSM Technologies Ltd.,IT Consulting & Software,Software & Services,486.93,94.36,CSM,544806.0
INE14VP01014,JDCABLES,JD Cables Ltd.,Wires & Cables,Consumer Durables,486.2,215.6,,544524.0
INE589N01017,FILTRON,Filtron Engineers Ltd.,Commodity Trading  & Distribution,Commercial Services & Supplies,485.9,76.5,,531191.0
INE0GYI01028,HSIL,Hemant Surgical Industries Ltd.,Medical Equipment,Healthcare,485.48,372.35,,543916.0
INE942G01012,MCLEODRUSS,McLeod Russel (India) Ltd.,Tea & Coffee,"Food, Beverages & Tobacco",483.63,46.3,MCLEODRUSS,532654.0
INE0F3301020,SJLOGISTIC,S J Logistics (India) Ltd.,Warehousing & Logistics,Transportation,482.8,315.7,SJLOGISTIC,
INE545L01039,MANCREDIT,Mangal Credit And Fincorp Ltd.,Finance (including NBFCs),Banking and Finance,482.1,228.33,MANCREDIT,505850.0
INE369I01014,IL&FSENGG,IL&FS Engineering & Construction Company Ltd.,Construction & Engineering,Cement and Construction,481.87,36.75,IL&FSENGG,532907.0
INE00S901012,NILASPACES,Nila Spaces Ltd.,Realty,Realty,481.73,12.23,NILASPACES,542231.0
INE300A01016,GOODRICKE,Goodricke Group Ltd.,Tea & Coffee,"Food, Beverages & Tobacco",481.36,222.85,,500166.0
INE807K01035,SCHAND,S Chand & Company Ltd.,Publishing,Commercial Services & Supplies,481.15,136.41,SCHAND,540497.0
INE965W01036,BMWVENTLTD,BMW Ventures Ltd.,Iron & Steel Products,Metals & Mining,480.05,55.36,BMWVENTLTD,544543.0
INE668D01028,DONEAR,Donear Industries Ltd.,Textiles,Textiles Apparels & Accessories,479.7,92.25,DONEAR,512519.0
INE0A0S01028,SIGMA,Sigma Solve Ltd.,IT Consulting & Software,Software & Services,479.55,46.66,SIGMA,543917.0
INE0OJ401014,BIZOTIC,Bizotic Commercial Ltd.,Other Apparels & Accessories,Textiles Apparels & Accessories,479.07,82.81,,543926.0
INE320I01017,BRAHMINFRA,Brahmaputra Infrastructure Ltd.,Construction & Engineering,Cement and Construction,476.63,164.25,,535693.0
INE551B01012,UDAYJEW,Uday Jewellery Industries Ltd.,Gems & Jewellery,Textiles Apparels & Accessories,475.99,141.65,,539518.0
INE0NQ801033,RKSWAMY,R K Swamy Ltd.,Advertising & Media,Media,475.75,94.25,RKSWAMY,544136.0
INE337M01021,INDOTHAI,Indo Thai Securities Ltd.,Capital Markets,Banking and Finance,474.9,35.75,INDOTHAI,533676.0
INE050401020,ELIN,Elin Electronics Ltd.,Household Appliances,Consumer Durables,474.23,95.4,ELIN,543725.0
INE0SMW01011,PPARIVAH,Paradeep Parivahan Ltd.,Warehousing & Logistics,Commercial Services & Supplies,473.4,297.4,,544383.0
INE638A01035,SINGERIND,Singer India Ltd.,Household Appliances,Consumer Durables,473.27,76.76,,505729.0
INE836F01026,DISHTV,Dish TV India Ltd.,Broadcasting & Cable TV,Media,473.2,2.57,DISHTV,532839.0
INE555C01029,SHIVACEM,Shiva Cement Ltd.,Cement & Cement Products,Cement and Construction,472.59,16.02,,532323.0
INE01EE01011,BBTCL,B&B Triplewall Containers Ltd.,Containers & Packaging,Commercial Services & Supplies,472.21,230.22,BBTCL,543668.0
INE573K01025,RUSHIL,Rushil Decor Ltd.,Forest Products,Forest Materials,469.76,16.01,RUSHIL,533470.0
INE0APB01032,MGEL,Mangalam Global Enterprise Ltd.,Other Agricultural Products,"Food, Beverages & Tobacco",469.29,14.24,MGEL,544273.0
INE142E01022,BEMHY,Bemco Hydraulics Ltd.,Other Industrial Goods,General Industrials,469.05,107.25,,522650.0
INE278B01020,RAMANEWS,Shree Rama Newsprint Ltd.,Paper & Paper Products,Commercial Services & Supplies,468.38,31.75,RAMANEWS,500356.0
INE0EAS01014,CONNPLEX,Connplex Cinemas Ltd.,Movies & Entertainment,Media,466.9,244.45,CONNPLEX,
INE0L2Y01011,ARHAM,Arham Technologies Ltd.,Consumer Electronics,Consumer Durables,466.67,213.95,ARHAM,
INE037B01020,SHARDUL,Shardul Securities Ltd.,Capital Markets,Banking and Finance,466.51,53.32,,512393.0
INE09EO01013,AARTISURF,Aarti Surfactants Ltd.,Specialty Chemicals,Chemicals & Petrochemicals,464.63,548.5,AARTISURF,543210.0
INE748C01038,3IINFOLTD,3i Infotech Ltd.,IT Consulting & Software,Software & Services,463.95,22.37,3IINFOLTD,532628.0
